document_id,split,entity_internal_id,identifier,texto_entidade,tipo_entidade,novel_entity,offset,length,passage_offset,len_texto_ent,texto_entidade_norm
19218574,train,29,D019326,17-hydroxyprogesterone,ChemicalEntity,,1258,22,127,22,17-hydroxyprogesterone
19218574,train,30,D019326,17-OHP,ChemicalEntity,,1282,6,127,6,17-ohp
19218574,train,31,rs3730089,Met326Met,SequenceVariant,,1358,9,127,9,met326met
19218574,train,32,rs3730089,Ile326Ile,SequenceVariant,,1425,9,127,9,ile326ile
19218574,train,33,rs3730089,Met326Ile,SequenceVariant,,1439,9,127,9,met326ile
19218574,train,34,D013739,testosterone,ChemicalEntity,,1481,12,127,12,testosterone
19218574,train,35,rs3730089,Met326Met,SequenceVariant,,1533,9,127,9,met326met
19218574,train,36,rs3730089,Ile326Ile,SequenceVariant,,1590,9,127,9,ile326ile
19218574,train,37,rs3730089,Met326Ile,SequenceVariant,,1604,9,127,9,met326ile
19218574,train,38,5295,PI3-kinase,GeneOrGeneProduct,,1679,10,127,10,pi3-kinase
19218574,train,39,rs3730089,Met326Ile,SequenceVariant,,1695,9,127,9,met326ile
19218574,train,40,D011085,PCOS,DiseaseOrPhenotypicFeature,,1772,4,127,4,pcos
19218574,train,41,D019326,17-OHP,ChemicalEntity,,1826,6,127,6,17-ohp
19218574,train,42,D013739,testosterone,ChemicalEntity,,1841,12,127,12,testosterone
19218574,train,43,D011085,PCOS,DiseaseOrPhenotypicFeature,,1857,4,127,4,pcos
19218574,train,44,9606,patients,OrganismTaxon,,1862,8,127,8,patients
19996135,train,0,D014148,tranexamic Acid,ChemicalEntity,,10,15,0,15,tranexamic acid
19996135,train,1,D012640,seizures,DiseaseOrPhenotypicFeature,,66,8,0,8,seizures
19996135,train,2,9606,patients,OrganismTaxon,,95,8,0,8,patients
19996135,train,3,D012640,convulsive seizures,DiseaseOrPhenotypicFeature,,205,19,105,19,convulsive seizures
19996135,train,4,9606,patients,OrganismTaxon,,246,8,105,8,patients
19996135,train,5,D014148,tranexamic acid,ChemicalEntity,,381,15,105,15,tranexamic acid
19996135,train,6,D014148,TXA,ChemicalEntity,,398,3,105,3,txa
19996135,train,7,D014148,TXA,ChemicalEntity,,585,3,105,3,txa
19996135,train,8,D012640,seizures,DiseaseOrPhenotypicFeature,,599,8,105,8,seizures
19996135,train,9,9606,patients,OrganismTaxon,,690,8,105,8,patients
19996135,train,10,D012640,seizures,DiseaseOrPhenotypicFeature,,727,8,105,8,seizures
19996135,train,11,9606,patients,OrganismTaxon,,798,8,105,8,patients
19996135,train,12,9606,patients,OrganismTaxon,,816,8,105,8,patients
19996135,train,13,9606,patients,OrganismTaxon,,919,8,105,8,patients
19996135,train,14,D001930,cerebral ischemic injury,DiseaseOrPhenotypicFeature,,957,24,105,24,cerebral ischemic injury
19996135,train,15,D012640,seizures,DiseaseOrPhenotypicFeature,,987,8,105,8,seizures
19996135,train,16,D001930,ischemic brain injury,DiseaseOrPhenotypicFeature,,1015,21,105,21,ischemic brain injury
19996135,train,17,9606,patients,OrganismTaxon,,1042,8,105,8,patients
19996135,train,18,9606,patients,OrganismTaxon,,1056,8,105,8,patients
19996135,train,19,D012640,seizures,DiseaseOrPhenotypicFeature,,1070,8,105,8,seizures
19996135,train,20,D009422,neurological abnormalities,DiseaseOrPhenotypicFeature,,1102,26,105,26,neurological abnormalities
19996135,train,21,9606,patients,OrganismTaxon,,1137,8,105,8,patients
19996135,train,22,D012640,seizures,DiseaseOrPhenotypicFeature,,1151,8,105,8,seizures
19996135,train,23,D014148,TXA,ChemicalEntity,,1183,3,105,3,txa
19996135,train,24,9606,patient,OrganismTaxon,,1356,7,105,7,patient
19996135,train,25,D002546,brain ischemic,DiseaseOrPhenotypicFeature,,1422,14,105,14,brain ischemic
19996135,train,26,D005334,hyperthermia,DiseaseOrPhenotypicFeature,,1452,12,105,12,hyperthermia
19996135,train,27,D012640,seizures,DiseaseOrPhenotypicFeature,,1490,8,105,8,seizures
19996135,train,28,D014148,TXA,ChemicalEntity,,1567,3,105,3,txa
19996135,train,29,9606,patients,OrganismTaxon,,1580,8,105,8,patients
19996135,train,30,D012640,seizures,DiseaseOrPhenotypicFeature,,1693,8,105,8,seizures
19996135,train,31,9606,patients,OrganismTaxon,,1717,8,105,8,patients
20477932,train,0,D003042,Cocaine,ChemicalEntity,,0,7,0,7,cocaine
20477932,train,1,"D007859,D008569",memory and learning impairments,DiseaseOrPhenotypicFeature,,15,31,0,31,memory and learning impairments
20477932,train,2,10116,rats,OrganismTaxon,,50,4,0,4,rats
20477932,train,3,81736,nuclear factor kappa B,GeneOrGeneProduct,,71,22,0,22,nuclear factor kappa b
20477932,train,4,D000077236,topiramate,ChemicalEntity,,134,10,0,10,topiramate
20477932,train,5,D003042,cocaine,ChemicalEntity,,191,7,146,7,cocaine
20477932,train,6,D064420,toxicity,DiseaseOrPhenotypicFeature,,199,8,146,8,toxicity
20477932,train,7,D003042,cocaine,ChemicalEntity,,312,7,146,7,cocaine
20477932,train,8,81736,Nuclear factor kappa B,GeneOrGeneProduct,,360,22,146,22,nuclear factor kappa b
20477932,train,9,81736,NFkappaB,GeneOrGeneProduct,,384,8,146,8,nfkappab
20477932,train,10,D064420,toxicity,DiseaseOrPhenotypicFeature,,494,8,146,8,toxicity
20477932,train,11,81736,NFkappaB,GeneOrGeneProduct,,539,8,146,8,nfkappab
20477932,train,12,24598,neuronal nitric oxide synthase,GeneOrGeneProduct,,576,30,146,30,neuronal nitric oxide synthase
20477932,train,13,24598,nNOS,GeneOrGeneProduct,,608,4,146,4,nnos
20477932,train,14,D000077236,topiramate,ChemicalEntity,,677,10,146,10,topiramate
20477932,train,15,D019970,cocaine addiction,DiseaseOrPhenotypicFeature,,723,17,146,17,cocaine addiction
20477932,train,16,D003042,cocaine,ChemicalEntity,,785,7,146,7,cocaine
20477932,train,17,10116,rats,OrganismTaxon,,811,4,146,4,rats
20477932,train,18,81736,NFkappaB,GeneOrGeneProduct,,817,8,146,8,nfkappab
20477932,train,19,D003042,cocaine,ChemicalEntity,,874,7,146,7,cocaine
20477932,train,20,10116,rats,OrganismTaxon,,890,4,146,4,rats
20477932,train,21,D005978,GSH,ChemicalEntity,,907,3,146,3,gsh
20477932,train,22,2876,glutathione peroxidase,GeneOrGeneProduct,,929,22,146,22,glutathione peroxidase
20477932,train,23,24598,nNOS,GeneOrGeneProduct,,989,4,146,4,nnos
20477932,train,24,D003042,cocaine,ChemicalEntity,,1087,7,146,7,cocaine
20477932,train,25,81736,NFkappaB,GeneOrGeneProduct,,1154,8,146,8,nfkappab
20477932,train,26,24598,nNOS,GeneOrGeneProduct,,1279,4,146,4,nnos
20477932,train,27,2876,glutathione peroxidase,GeneOrGeneProduct,,1313,22,146,22,glutathione peroxidase
20477932,train,28,81736,NFkappaB,GeneOrGeneProduct,,1440,8,146,8,nfkappab
20477932,train,29,D003042,cocaine,ChemicalEntity,,1479,7,146,7,cocaine
20477932,train,30,D000077236,Topiramate,ChemicalEntity,,1488,10,146,10,topiramate
24587916,train,0,D000975,Antioxidant,ChemicalEntity,,0,11,0,11,antioxidant
24587916,train,1,9913,bovine,OrganismTaxon,,23,6,0,6,bovine
24587916,train,2,301034,lactoferrin,GeneOrGeneProduct,,30,11,0,11,lactoferrin
24587916,train,3,D003907,dexamethasone,ChemicalEntity,,45,13,0,13,dexamethasone
24587916,train,4,D006973,hypertension,DiseaseOrPhenotypicFeature,,67,12,0,12,hypertension
24587916,train,5,10116,rat,OrganismTaxon,,83,3,0,3,rat
24587916,train,6,D003907,Dexamethasone,ChemicalEntity,,88,13,88,13,dexamethasone
24587916,train,7,D003907,Dex,ChemicalEntity,,104,3,88,3,dex
24587916,train,8,D006973,hypertension,DiseaseOrPhenotypicFeature,,118,12,88,12,hypertension
24587916,train,9,301034,Lactoferrin,GeneOrGeneProduct,,177,11,88,11,lactoferrin
24587916,train,10,301034,LF,GeneOrGeneProduct,,190,2,88,2,lf
24587916,train,11,D007501,iron,ChemicalEntity,,200,4,88,4,iron
24587916,train,12,11820,glycoprotein,GeneOrGeneProduct,,213,12,88,12,glycoprotein
24587916,train,13,301034,LF,GeneOrGeneProduct,,331,2,88,2,lf
24587916,train,14,D006973,hypertension,DiseaseOrPhenotypicFeature,,358,12,88,12,hypertension
24587916,train,15,D003907,Dex,ChemicalEntity,,376,3,88,3,dex
24587916,train,16,10116,rats,OrganismTaxon,,408,4,88,4,rats
24587916,train,17,D003907,Dex,ChemicalEntity,,429,3,88,3,dex
24587916,train,18,9913,bovine,OrganismTaxon,,493,6,88,6,bovine
24587916,train,19,301034,LF,GeneOrGeneProduct,,500,2,88,2,lf
24587916,train,20,10116,rats,OrganismTaxon,,595,4,88,4,rats
24587916,train,21,301034,LF,GeneOrGeneProduct,,619,2,88,2,lf
24587916,train,22,D003907,Dex,ChemicalEntity,,644,3,88,3,dex
24587916,train,23,D005938,glucocorticoid,ChemicalEntity,,791,14,88,14,glucocorticoid
24587916,train,24,D006861,hydrogen peroxide,ChemicalEntity,,823,17,88,17,hydrogen peroxide
24587916,train,25,D006861,H2O2,ChemicalEntity,,842,4,88,4,h2o2
24587916,train,26,D007501,ferric,ChemicalEntity,,866,6,88,6,ferric
24587916,train,27,D003907,Dexamethasone,ChemicalEntity,,930,13,88,13,dexamethasone
24587916,train,28,D006861,H2O2,ChemicalEntity,,983,4,88,4,h2o2
24587916,train,29,301034,LF,GeneOrGeneProduct,,1033,2,88,2,lf
24587916,train,30,D003907,Dex,ChemicalEntity,,1098,3,88,3,dex
24587916,train,31,D006973,hypertension,DiseaseOrPhenotypicFeature,,1110,12,88,12,hypertension
24587916,train,32,301034,LF,GeneOrGeneProduct,,1124,2,88,2,lf
24587916,train,33,D015431,weight loss,DiseaseOrPhenotypicFeature,,1142,11,88,11,weight loss
24587916,train,34,D006861,H2O2,ChemicalEntity,,1200,4,88,4,h2o2
24587916,train,35,301034,LF,GeneOrGeneProduct,,1258,2,88,2,lf
24587916,train,36,D017382,ROS,ChemicalEntity,,1315,3,88,3,ros
24587916,train,37,D003907,Dex,ChemicalEntity,,1356,3,88,3,dex
24587916,train,38,D006973,hypertension,DiseaseOrPhenotypicFeature,,1368,12,88,12,hypertension
24587916,train,39,301034,LF,GeneOrGeneProduct,,1487,2,88,2,lf
24743235,train,0,16187,IL-3,GeneOrGeneProduct,,0,4,0,4,il-3
24743235,train,1,12977,CSF-1,GeneOrGeneProduct,,9,5,0,5,csf-1
24743235,train,2,16411,CD11c,GeneOrGeneProduct,,49,5,0,5,cd11c
24743235,train,3,16153,IL-10,GeneOrGeneProduct,,56,5,0,5,il-10
24743235,train,4,16187,IL-3,GeneOrGeneProduct,,195,4,85,4,il-3
24743235,train,5,12977,CSF-1,GeneOrGeneProduct,,263,5,85,5,csf-1
24743235,train,6,12977,CSF-1,GeneOrGeneProduct,,377,5,85,5,csf-1
24743235,train,7,16187,IL-3,GeneOrGeneProduct,,386,4,85,4,il-3
24743235,train,8,12977,CSF-1,GeneOrGeneProduct,,415,5,85,5,csf-1
24743235,train,9,16187,IL-3,GeneOrGeneProduct,,444,4,85,4,il-3
24743235,train,10,16411,CD11c,GeneOrGeneProduct,,456,5,85,5,cd11c
24743235,train,11,CVCL_5746,C57BL/6,CellLine,,530,7,85,7,c57bl/6
24743235,train,12,12977,CSF-1,GeneOrGeneProduct,,586,5,85,5,csf-1
24743235,train,13,12978,CSF-1R,GeneOrGeneProduct,,592,6,85,6,csf-1r
24743235,train,14,16187,IL-3,GeneOrGeneProduct,,633,4,85,4,il-3
24743235,train,15,16411,CD11c,GeneOrGeneProduct,,646,5,85,5,cd11c
24743235,train,16,14281,c-Fos,GeneOrGeneProduct,,687,5,85,5,c-fos
24743235,train,17,16411,CD11c,GeneOrGeneProduct,,717,5,85,5,cd11c
24743235,train,18,16187,IL-3,GeneOrGeneProduct,,741,4,85,4,il-3
24743235,train,19,16187,IL-3,GeneOrGeneProduct,,749,4,85,4,il-3
24743235,train,20,12977,CSF-1,GeneOrGeneProduct,,754,5,85,5,csf-1
24743235,train,21,16187,IL-3,GeneOrGeneProduct,,820,4,85,4,il-3
24743235,train,22,16187,IL-3,GeneOrGeneProduct,,829,4,85,4,il-3
24743235,train,23,12977,CSF-1,GeneOrGeneProduct,,834,5,85,5,csf-1
24743235,train,24,16153,IL-10,GeneOrGeneProduct,,972,5,85,5,il-10
24743235,train,25,111343,IL-1,GeneOrGeneProduct,,994,4,85,4,il-1
24743235,train,26,16193,IL-6,GeneOrGeneProduct,,1000,4,85,4,il-6
24743235,train,27,21926,TNFa,GeneOrGeneProduct,,1009,4,85,4,tnfa
24743235,train,28,D008070,LPS,ChemicalEntity,,1030,3,85,3,lps
24743235,train,29,12977,CSF-1,GeneOrGeneProduct,,1127,5,85,5,csf-1
24743235,train,30,16187,IL-3,GeneOrGeneProduct,,1150,4,85,4,il-3
24743235,train,31,16411,CD11c,GeneOrGeneProduct,,1227,5,85,5,cd11c
28348168,train,0,14183,FGFR2,GeneOrGeneProduct,,0,5,0,5,fgfr2
28348168,train,1,D009369,cancer,DiseaseOrPhenotypicFeature,,287,6,83,6,cancer
28348168,train,2,D019636,degenerative disease,DiseaseOrPhenotypicFeature,,297,20,83,20,degenerative disease
28348168,train,3,14183,FGF receptor 2,GeneOrGeneProduct,,398,14,83,14,fgf receptor 2
28348168,train,4,14183,FGFR2,GeneOrGeneProduct,,414,5,83,5,fgfr2
28348168,train,5,10090,mouse,OrganismTaxon,,430,5,83,5,mouse
28348168,train,6,14183,FGFR2,GeneOrGeneProduct,,524,5,83,5,fgfr2
28348168,train,7,20674,SOX2,GeneOrGeneProduct,,662,4,83,4,sox2
28348168,train,8,14183,receptor tyrosine kinase,GeneOrGeneProduct,,731,24,83,24,receptor tyrosine kinase
28348168,train,9,D009369,cancer,DiseaseOrPhenotypicFeature,,863,6,83,6,cancer
28398555,train,0,3208,hippocalcin,GeneOrGeneProduct,,47,11,0,11,hippocalcin
28398555,train,1,9606,human,OrganismTaxon,,83,5,0,5,human
28398555,train,2,D004421,dystonia,DiseaseOrPhenotypicFeature,,89,8,0,8,dystonia
28398555,train,3,D004421,Dystonia,DiseaseOrPhenotypicFeature,,99,8,99,8,dystonia
28398555,train,4,D009069,neurological movement disorder,DiseaseOrPhenotypicFeature,,113,30,99,30,neurological movement disorder
28398555,train,5,rs775863165,T71N,SequenceVariant,,326,4,99,4,t71n
28398555,train,6,rs550921485,A190T,SequenceVariant,,335,5,99,5,a190t
28398555,train,7,3208,neuronal calcium sensor,GeneOrGeneProduct,,348,23,99,23,neuronal calcium sensor
28398555,train,8,3208,NCS,GeneOrGeneProduct,,373,3,99,3,ncs
28398555,train,9,3208,hippocalcin,GeneOrGeneProduct,,378,11,99,11,hippocalcin
28398555,train,10,D004421,primary isolated dystonia,DiseaseOrPhenotypicFeature,,430,25,99,25,primary isolated dystonia
28398555,train,11,3208,DYT2,GeneOrGeneProduct,,457,4,99,4,dyt2
28398555,train,12,D004421,dystonia,DiseaseOrPhenotypicFeature,,462,8,99,8,dystonia
28398555,train,13,3208,hippocalcin,GeneOrGeneProduct,,541,11,99,11,hippocalcin
28398555,train,14,3208,hippocalcin,GeneOrGeneProduct,,639,11,99,11,hippocalcin
28398555,train,15,D002118,calcium,ChemicalEntity,,669,7,99,7,calcium
28398555,train,16,783,voltage-gated calcium channels,GeneOrGeneProduct,,707,30,99,30,voltage-gated calcium channels
28398555,train,17,rs775863165,T71N,SequenceVariant,,749,4,99,4,t71n
28398555,train,18,rs550921485,A190T,SequenceVariant,,758,5,99,5,a190t
28398555,train,19,3208,hippocalcin,GeneOrGeneProduct,,767,11,99,11,hippocalcin
28398555,train,20,D002118,calcium,ChemicalEntity,,805,7,99,7,calcium
28398555,train,21,D000069285,Ca2+,ChemicalEntity,,870,4,99,4,ca2+
28398555,train,22,3208,hippocalcin,GeneOrGeneProduct,,937,11,99,11,hippocalcin
28398555,train,23,3208,NCS,GeneOrGeneProduct,,974,3,99,3,ncs
28398555,train,24,D002118,calcium,ChemicalEntity,,1324,7,99,7,calcium
28398555,train,25,D011189,KCl,ChemicalEntity,,1342,3,99,3,kcl
28398555,train,26,3208,hippocalcin,GeneOrGeneProduct,,1383,11,99,11,hippocalcin
28398555,train,27,774,N-type voltage-gated calcium channels,GeneOrGeneProduct,,1413,37,99,37,n-type voltage-gated calcium channels
28398555,train,28,D004421,dystonia,DiseaseOrPhenotypicFeature,,1482,8,99,8,dystonia
28398555,train,29,3208,hippocalcin,GeneOrGeneProduct,,1525,11,99,11,hippocalcin
28398555,train,30,D002118,calcium,ChemicalEntity,,1599,7,99,7,calcium
28398555,train,31,3208,DYT2,GeneOrGeneProduct,,1621,4,99,4,dyt2
28398555,train,32,D004421,dystonia,DiseaseOrPhenotypicFeature,,1626,8,99,8,dystonia
30442153,train,0,D002118,Ca2+,ChemicalEntity,,0,4,0,4,ca2+
30442153,train,1,D005911,astrogliosis,DiseaseOrPhenotypicFeature,,61,12,0,12,astrogliosis
30442153,train,2,"16534,3783",KCa3.1,GeneOrGeneProduct,,99,6,0,6,kca3.1
30442153,train,3,"11651,207",AKT,GeneOrGeneProduct,,124,3,0,3,akt
30442153,train,4,"2475,56717",mTOR,GeneOrGeneProduct,,128,4,0,4,mtor
30442153,train,5,"16534,3783",intermediate-conductance Ca2+-activated K+ channel,GeneOrGeneProduct,,160,50,144,50,intermediate-conductance ca2+-activated k+ channel
30442153,train,6,16534,KCa3.1,GeneOrGeneProduct,,211,6,144,6,kca3.1
30442153,train,7,D005911,reactive astrogliosis,DiseaseOrPhenotypicFeature,,272,21,144,21,reactive astrogliosis
30442153,train,8,D005911,RA,DiseaseOrPhenotypicFeature,,295,2,144,2,ra
30442153,train,9,D000544,Alzheimer's disease,DiseaseOrPhenotypicFeature,,302,19,144,19,alzheimer's disease
30442153,train,10,D000544,AD,DiseaseOrPhenotypicFeature,,323,2,144,2,ad
30442153,train,11,"16534,3783",KCa3.1,GeneOrGeneProduct,,337,6,144,6,kca3.1
30442153,train,12,D000544,AD,DiseaseOrPhenotypicFeature,,403,2,144,2,ad
30442153,train,13,9606,patients,OrganismTaxon,,406,8,144,8,patients
30442153,train,14,"11820,351",APP,GeneOrGeneProduct,,419,3,144,3,app
30442153,train,15,5663,PS1,GeneOrGeneProduct,,423,3,144,3,ps1
30442153,train,16,10090,mice,OrganismTaxon,,427,4,144,4,mice
30442153,train,17,"11820,351",APP,GeneOrGeneProduct,,490,3,144,3,app
30442153,train,18,5663,PS1,GeneOrGeneProduct,,494,3,144,3,ps1
30442153,train,19,10090,mice,OrganismTaxon,,498,4,144,4,mice
30442153,train,20,16534,KCa3.1,GeneOrGeneProduct,,507,6,144,6,kca3.1
30442153,train,21,"11820,351",APP,GeneOrGeneProduct,,517,3,144,3,app
30442153,train,22,5663,PS1,GeneOrGeneProduct,,521,3,144,3,ps1
30442153,train,23,10090,mice,OrganismTaxon,,525,4,144,4,mice
30442153,train,24,D008569,memory deficits,DiseaseOrPhenotypicFeature,,595,15,144,15,memory deficits
30442153,train,25,D009422,neuron loss,DiseaseOrPhenotypicFeature,,632,11,144,11,neuron loss
30442153,train,26,C409648,Fluo-4AM,ChemicalEntity,,676,8,144,8,fluo-4am
30442153,train,27,D000069285,Ca2+,ChemicalEntity,,715,4,144,4,ca2+
30442153,train,28,351,beta-amyloid,GeneOrGeneProduct,,729,12,144,12,beta-amyloid
30442153,train,29,351,Abeta,GeneOrGeneProduct,,743,5,144,5,abeta
30442153,train,30,"16534,3783",KCa3.1,GeneOrGeneProduct,,797,6,144,6,kca3.1
30442153,train,31,"11820,351",Abeta,GeneOrGeneProduct,,922,5,144,5,abeta
30442153,train,32,D000544,AD,DiseaseOrPhenotypicFeature,,979,2,144,2,ad
30442153,train,33,9606,patients,OrganismTaxon,,982,8,144,8,patients
30442153,train,34,"11820,351",APP,GeneOrGeneProduct,,995,3,144,3,app
30442153,train,35,5663,PS1,GeneOrGeneProduct,,999,3,144,3,ps1
30442153,train,36,D000544,AD,DiseaseOrPhenotypicFeature,,1003,2,144,2,ad
30442153,train,37,10090,mice,OrganismTaxon,,1006,4,144,4,mice
30442153,train,38,16534,KCa3.1,GeneOrGeneProduct,,1016,6,144,6,kca3.1
30442153,train,39,D000069285,Ca2+,ChemicalEntity,,1068,4,144,4,ca2+
30442153,train,40,D002118,Ca2+,ChemicalEntity,,1118,4,144,4,ca2+
30442153,train,41,109305,Orai1,GeneOrGeneProduct,,1131,5,144,5,orai1
30442153,train,42,16534,KCa3.1,GeneOrGeneProduct,,1205,6,144,6,kca3.1
30442153,train,43,D000069285,Ca2+,ChemicalEntity,,1243,4,144,4,ca2+
30442153,train,44,11651,protein kinase B,GeneOrGeneProduct,,1279,16,144,16,protein kinase b
30442153,train,45,11651,AKT,GeneOrGeneProduct,,1297,3,144,3,akt
30442153,train,46,16534,KCa3.1,GeneOrGeneProduct,,1377,6,144,6,kca3.1
30442153,train,47,11651,AKT,GeneOrGeneProduct,,1393,3,144,3,akt
30442153,train,48,56717,mechanistic target of rapamycin,GeneOrGeneProduct,,1397,31,144,31,mechanistic target of rapamycin
30442153,train,49,14828,78-kDa glucose-regulated protein,GeneOrGeneProduct,,1546,32,144,32,78-kda glucose-regulated protein
30442153,train,50,13198,CCAAT/enhancer-binding protein homologous protein,GeneOrGeneProduct,,1583,49,144,49,ccaat/enhancer-binding protein homologous protein
30442153,train,51,D005911,RA,DiseaseOrPhenotypicFeature,,1657,2,144,2,ra
30442153,train,52,14580,glial fibrillary acidic protein,GeneOrGeneProduct,,1667,31,144,31,glial fibrillary acidic protein
30442153,train,53,"11820,351",APP,GeneOrGeneProduct,,1717,3,144,3,app
30442153,train,54,5663,PS1,GeneOrGeneProduct,,1721,3,144,3,ps1
30442153,train,55,D000544,AD,DiseaseOrPhenotypicFeature,,1725,2,144,2,ad
30442153,train,56,10090,mouse,OrganismTaxon,,1728,5,144,5,mouse
30442153,train,57,16534,KCa3.1,GeneOrGeneProduct,,1756,6,144,6,kca3.1
30442153,train,58,16534,KCa3.1,GeneOrGeneProduct,,1766,6,144,6,kca3.1
30442153,train,59,"11820,351",APP,GeneOrGeneProduct,,1776,3,144,3,app
30442153,train,60,5663,PS1,GeneOrGeneProduct,,1780,3,144,3,ps1
30442153,train,61,10090,mice,OrganismTaxon,,1784,4,144,4,mice
30442153,train,62,D007249,neuroinflammation,DiseaseOrPhenotypicFeature,,1856,17,144,17,neuroinflammation
30442153,train,63,16534,KCa3.1,GeneOrGeneProduct,,1911,6,144,6,kca3.1
30442153,train,64,"11820,351",APP,GeneOrGeneProduct,,1921,3,144,3,app
30442153,train,65,5663,PS1,GeneOrGeneProduct,,1925,3,144,3,ps1
30442153,train,66,10090,mice,OrganismTaxon,,1929,4,144,4,mice
30442153,train,67,"11820,351",APP,GeneOrGeneProduct,,1952,3,144,3,app
30442153,train,68,5663,PS1,GeneOrGeneProduct,,1956,3,144,3,ps1
30442153,train,69,10090,mice,OrganismTaxon,,1960,4,144,4,mice
30442153,train,70,D008569,memory deficits,DiseaseOrPhenotypicFeature,,1979,15,144,15,memory deficits
30442153,train,71,D009422,neuronal loss,DiseaseOrPhenotypicFeature,,1999,13,144,13,neuronal loss
30442153,train,72,"11820,351",APP,GeneOrGeneProduct,,2016,3,144,3,app
30442153,train,73,5663,PS1,GeneOrGeneProduct,,2020,3,144,3,ps1
30442153,train,74,10090,mice,OrganismTaxon,,2024,4,144,4,mice
30442153,train,75,16534,KCa3.1,GeneOrGeneProduct,,2046,6,144,6,kca3.1
30442153,train,76,"11820,351",APP,GeneOrGeneProduct,,2056,3,144,3,app
30442153,train,77,5663,PS1,GeneOrGeneProduct,,2060,3,144,3,ps1
30442153,train,78,10090,mice,OrganismTaxon,,2064,4,144,4,mice
30442153,train,79,"16534,3783",KCa3.1,GeneOrGeneProduct,,2119,6,144,6,kca3.1
30442153,train,80,D000069285,Ca2+,ChemicalEntity,,2159,4,144,4,ca2+
30442153,train,81,D008569,memory deficits,DiseaseOrPhenotypicFeature,,2253,15,144,15,memory deficits
30442153,train,82,D009422,neuronal loss,DiseaseOrPhenotypicFeature,,2273,13,144,13,neuronal loss
15461822,train,0,11060,dengue virus type 2,OrganismTaxon,,86,19,0,19,dengue virus type 2
